,Your Prolific ID,Artwork Number,Question Type,Survey Column,Actual Sound,User Answer,Artwork Dynamism,Comment
3823,27,P11,Dynamism,Sound D,Sound A,2,2,
3824,27,P11,Quality,Sound A,Sound B,2,2,
3825,27,P11,Quality,Sound B,Sound F,3,2,
3826,27,P11,Quality,Sound C,Sound C,4,2,
3827,27,P11,Quality,Sound D,Sound A,1,2,
3828,27,P3,Harmony,Sound A,Sound A,1,4,
3829,27,P3,Harmony,Sound B,Sound C,5,4,
3830,27,P3,Harmony,Sound C,Sound F,3,4,
3831,27,P3,Harmony,Sound D,Sound B,1,4,
3832,27,P3,Dynamism,Sound A,Sound A,2,4,
3833,27,P3,Dynamism,Sound B,Sound C,5,4,
3834,27,P3,Dynamism,Sound C,Sound F,3,4,
3835,27,P3,Dynamism,Sound D,Sound B,2,4,
3836,27,P3,Quality,Sound A,Sound A,1,4,
3837,27,P3,Quality,Sound B,Sound C,4,4,
3838,27,P3,Quality,Sound C,Sound F,3,4,
3839,27,P3,Quality,Sound D,Sound B,1,4,
3840,27,P1,Harmony,Sound A,Sound C,1,4,
3841,27,P1,Harmony,Sound B,Sound B,1,4,
3842,27,P1,Harmony,Sound C,Sound F,3,4,
3843,27,P1,Harmony,Sound D,Sound A,1,4,
3844,27,P1,Dynamism,Sound A,Sound C,4,4,
3845,27,P1,Dynamism,Sound B,Sound B,2,4,
3846,27,P1,Dynamism,Sound C,Sound F,3,4,
3847,27,P1,Dynamism,Sound D,Sound A,1,4,
3848,27,P1,Quality,Sound A,Sound C,5,4,
3849,27,P1,Quality,Sound B,Sound B,2,4,
3850,27,P1,Quality,Sound C,Sound F,3,4,
3851,27,P1,Quality,Sound D,Sound A,2,4,
3852,27,P12,Harmony,Sound A,Sound B,1,2,
3853,27,P12,Harmony,Sound B,Sound A,2,2,
3854,27,P12,Harmony,Sound C,Sound C,4,2,
3855,27,P12,Harmony,Sound D,Sound F,3,2,
3856,27,P12,Dynamism,Sound A,Sound B,2,2,
3857,27,P12,Dynamism,Sound B,Sound A,2,2,
3858,27,P12,Dynamism,Sound C,Sound C,4,2,
3859,27,P12,Dynamism,Sound D,Sound F,3,2,
3860,27,P12,Quality,Sound A,Sound B,1,2,
3861,27,P12,Quality,Sound B,Sound A,1,2,
3862,27,P12,Quality,Sound C,Sound C,4,2,
3863,27,P12,Quality,Sound D,Sound F,3,2,
3864,27,P7,Harmony,Sound A,Sound C,3,1,
3865,27,P7,Harmony,Sound B,Sound B,2,1,
3866,27,P7,Harmony,Sound C,Sound A,2,1,
3867,27,P7,Harmony,Sound D,Sound F,3,1,
3868,27,P7,Dynamism,Sound A,Sound C,5,1,
3869,27,P7,Dynamism,Sound B,Sound B,3,1,
3870,27,P7,Dynamism,Sound C,Sound A,2,1,
3871,27,P7,Dynamism,Sound D,Sound F,3,1,
3872,27,P7,Quality,Sound A,Sound C,4,1,
3873,27,P7,Quality,Sound B,Sound B,1,1,
3874,27,P7,Quality,Sound C,Sound A,1,1,
3875,27,P7,Quality,Sound D,Sound F,3,1,
3876,27,P9,Harmony,Sound A,Sound B,2,2,
3877,27,P9,Harmony,Sound B,Sound F,3,2,
3878,27,P9,Harmony,Sound C,Sound C,3,2,
3879,27,P9,Harmony,Sound D,Sound A,2,2,
3880,27,P9,Dynamism,Sound A,Sound B,2,2,
3881,27,P9,Dynamism,Sound B,Sound F,3,2,
3882,27,P9,Dynamism,Sound C,Sound C,5,2,
3883,27,P9,Dynamism,Sound D,Sound A,2,2,
3884,27,P9,Quality,Sound A,Sound B,1,2,
3885,27,P9,Quality,Sound B,Sound F,3,2,
3886,27,P9,Quality,Sound C,Sound C,4,2,
3887,27,P9,Quality,Sound D,Sound A,2,2,
3888,28,P2,Harmony,Sound A,Sound C,5,4,
3889,28,P2,Harmony,Sound B,Sound F,3,4,
3890,28,P2,Harmony,Sound C,Sound B,1,4,
3891,28,P2,Harmony,Sound D,Sound A,1,4,
3892,28,P2,Dynamism,Sound A,Sound C,5,4,
3893,28,P2,Dynamism,Sound B,Sound F,3,4,
3894,28,P2,Dynamism,Sound C,Sound B,2,4,
3895,28,P2,Dynamism,Sound D,Sound A,1,4,
3896,28,P2,Quality,Sound A,Sound C,5,4,
3897,28,P2,Quality,Sound B,Sound F,3,4,
3898,28,P2,Quality,Sound C,Sound B,1,4,
3899,28,P2,Quality,Sound D,Sound A,1,4,
3900,28,P8,Harmony,Sound A,Sound B,4,2,
3901,28,P8,Harmony,Sound B,Sound A,1,2,
3902,28,P8,Harmony,Sound C,Sound F,3,2,
3903,28,P8,Harmony,Sound D,Sound C,5,2,
3904,28,P8,Dynamism,Sound A,Sound B,4,2,
3905,28,P8,Dynamism,Sound B,Sound A,1,2,
3906,28,P8,Dynamism,Sound C,Sound F,3,2,
3907,28,P8,Dynamism,Sound D,Sound C,5,2,
3908,28,P8,Quality,Sound A,Sound B,1,2,
3909,28,P8,Quality,Sound B,Sound A,1,2,
3910,28,P8,Quality,Sound C,Sound F,3,2,
3911,28,P8,Quality,Sound D,Sound C,4,2,
3912,28,P4,Harmony,Sound A,Sound C,4,5,
3913,28,P4,Harmony,Sound B,Sound B,3,5,
3914,28,P4,Harmony,Sound C,Sound A,1,5,
3915,28,P4,Harmony,Sound D,Sound F,3,5,
3916,28,P4,Dynamism,Sound A,Sound C,5,5,
3917,28,P4,Dynamism,Sound B,Sound B,4,5,
3918,28,P4,Dynamism,Sound C,Sound A,2,5,
3919,28,P4,Dynamism,Sound D,Sound F,3,5,
3920,28,P4,Quality,Sound A,Sound C,5,5,
3921,28,P4,Quality,Sound B,Sound B,1,5,
3922,28,P4,Quality,Sound C,Sound A,1,5,
3923,28,P4,Quality,Sound D,Sound F,3,5,
3924,28,P10,Harmony,Sound A,Sound B,3,2,
3925,28,P10,Harmony,Sound B,Sound C,4,2,
3926,28,P10,Harmony,Sound C,Sound A,2,2,
3927,28,P10,Harmony,Sound D,Sound F,3,2,
3928,28,P10,Dynamism,Sound A,Sound B,4,2,
3929,28,P10,Dynamism,Sound B,Sound C,5,2,
3930,28,P10,Dynamism,Sound C,Sound A,2,2,
3931,28,P10,Dynamism,Sound D,Sound F,3,2,
3932,28,P10,Quality,Sound A,Sound B,1,2,
3933,28,P10,Quality,Sound B,Sound C,5,2,
3934,28,P10,Quality,Sound C,Sound A,1,2,
3935,28,P10,Quality,Sound D,Sound F,3,2,
3936,28,P5,Harmony,Sound A,Sound B,3,5,
3937,28,P5,Harmony,Sound B,Sound C,5,5,
3938,28,P5,Harmony,Sound C,Sound F,3,5,
3939,28,P5,Harmony,Sound D,Sound A,2,5,
3940,28,P5,Dynamism,Sound A,Sound B,2,5,
3941,28,P5,Dynamism,Sound B,Sound C,5,5,
3942,28,P5,Dynamism,Sound C,Sound F,3,5,
3943,28,P5,Dynamism,Sound D,Sound A,1,5,
3944,28,P5,Quality,Sound A,Sound B,2,5,
3945,28,P5,Quality,Sound B,Sound C,4,5,
3946,28,P5,Quality,Sound C,Sound F,3,5,
3947,28,P5,Quality,Sound D,Sound A,2,5,
3948,28,P6,Harmony,Sound A,Sound B,3,5,
3949,28,P6,Harmony,Sound B,Sound F,3,5,
3950,28,P6,Harmony,Sound C,Sound C,5,5,
3951,28,P6,Harmony,Sound D,Sound A,2,5,
3952,28,P6,Dynamism,Sound A,Sound B,2,5,
3953,28,P6,Dynamism,Sound B,Sound F,3,5,
3954,28,P6,Dynamism,Sound C,Sound C,5,5,
3955,28,P6,Dynamism,Sound D,Sound A,1,5,
3956,28,P6,Quality,Sound A,Sound B,1,5,
3957,28,P6,Quality,Sound B,Sound F,3,5,
3958,28,P6,Quality,Sound C,Sound C,5,5,
3959,28,P6,Quality,Sound D,Sound A,1,5,
3960,28,P11,Harmony,Sound A,Sound B,3,2,
3961,28,P11,Harmony,Sound B,Sound F,3,2,
3962,28,P11,Harmony,Sound C,Sound C,4,2,
3963,28,P11,Harmony,Sound D,Sound A,1,2,
3964,28,P11,Dynamism,Sound A,Sound B,2,2,
3965,28,P11,Dynamism,Sound B,Sound F,3,2,
3966,28,P11,Dynamism,Sound C,Sound C,5,2,
3967,28,P11,Dynamism,Sound D,Sound A,1,2,
3968,28,P11,Quality,Sound A,Sound B,2,2,
3969,28,P11,Quality,Sound B,Sound F,3,2,
3970,28,P11,Quality,Sound C,Sound C,5,2,
3971,28,P11,Quality,Sound D,Sound A,1,2,
3972,28,P3,Harmony,Sound A,Sound A,1,5,
3973,28,P3,Harmony,Sound B,Sound C,5,5,
3974,28,P3,Harmony,Sound C,Sound F,3,5,
3975,28,P3,Harmony,Sound D,Sound B,3,5,
3976,28,P3,Dynamism,Sound A,Sound A,2,5,
3977,28,P3,Dynamism,Sound B,Sound C,5,5,
3978,28,P3,Dynamism,Sound C,Sound F,3,5,
3979,28,P3,Dynamism,Sound D,Sound B,2,5,
3980,28,P3,Quality,Sound A,Sound A,1,5,
3981,28,P3,Quality,Sound B,Sound C,5,5,
3982,28,P3,Quality,Sound C,Sound F,3,5,
3983,28,P3,Quality,Sound D,Sound B,2,5,
3984,28,P1,Harmony,Sound A,Sound C,4,5,
3985,28,P1,Harmony,Sound B,Sound B,3,5,
3986,28,P1,Harmony,Sound C,Sound F,3,5,
3987,28,P1,Harmony,Sound D,Sound A,2,5,
3988,28,P1,Dynamism,Sound A,Sound C,5,5,
3989,28,P1,Dynamism,Sound B,Sound B,3,5,
3990,28,P1,Dynamism,Sound C,Sound F,3,5,
3991,28,P1,Dynamism,Sound D,Sound A,1,5,
3992,28,P1,Quality,Sound A,Sound C,5,5,
3993,28,P1,Quality,Sound B,Sound B,2,5,
3994,28,P1,Quality,Sound C,Sound F,3,5,
3995,28,P1,Quality,Sound D,Sound A,1,5,
3996,28,P12,Harmony,Sound A,Sound B,1,1,
3997,28,P12,Harmony,Sound B,Sound A,1,1,
3998,28,P12,Harmony,Sound C,Sound C,5,1,
3999,28,P12,Harmony,Sound D,Sound F,3,1,
4000,28,P12,Dynamism,Sound A,Sound B,2,1,
4001,28,P12,Dynamism,Sound B,Sound A,1,1,
4002,28,P12,Dynamism,Sound C,Sound C,5,1,
4003,28,P12,Dynamism,Sound D,Sound F,3,1,
4004,28,P12,Quality,Sound A,Sound B,2,1,
4005,28,P12,Quality,Sound B,Sound A,1,1,
4006,28,P12,Quality,Sound C,Sound C,4,1,
4007,28,P12,Quality,Sound D,Sound F,3,1,
4008,28,P7,Harmony,Sound A,Sound C,2,2,
4009,28,P7,Harmony,Sound B,Sound B,1,2,
4010,28,P7,Harmony,Sound C,Sound A,1,2,
4011,28,P7,Harmony,Sound D,Sound F,3,2,
4012,28,P7,Dynamism,Sound A,Sound C,5,2,
4013,28,P7,Dynamism,Sound B,Sound B,3,2,
4014,28,P7,Dynamism,Sound C,Sound A,1,2,
4015,28,P7,Dynamism,Sound D,Sound F,3,2,
4016,28,P7,Quality,Sound A,Sound C,5,2,
4017,28,P7,Quality,Sound B,Sound B,1,2,
4018,28,P7,Quality,Sound C,Sound A,1,2,
4019,28,P7,Quality,Sound D,Sound F,3,2,
4020,28,P9,Harmony,Sound A,Sound B,3,1,
4021,28,P9,Harmony,Sound B,Sound F,3,1,
4022,28,P9,Harmony,Sound C,Sound C,5,1,
4023,28,P9,Harmony,Sound D,Sound A,1,1,
4024,28,P9,Dynamism,Sound A,Sound B,1,1,
4025,28,P9,Dynamism,Sound B,Sound F,3,1,
4026,28,P9,Dynamism,Sound C,Sound C,5,1,
4027,28,P9,Dynamism,Sound D,Sound A,1,1,
4028,28,P9,Quality,Sound A,Sound B,2,1,
4029,28,P9,Quality,Sound B,Sound F,3,1,
4030,28,P9,Quality,Sound C,Sound C,5,1,
4031,28,P9,Quality,Sound D,Sound A,1,1,
4032,29,P2,Harmony,Sound A,Sound C,4,4,
4033,29,P2,Harmony,Sound B,Sound F,3,4,
4034,29,P2,Harmony,Sound C,Sound B,1,4,
4035,29,P2,Harmony,Sound D,Sound A,1,4,
4036,29,P2,Dynamism,Sound A,Sound C,4,4,
4037,29,P2,Dynamism,Sound B,Sound F,3,4,
4038,29,P2,Dynamism,Sound C,Sound B,1,4,
4039,29,P2,Dynamism,Sound D,Sound A,1,4,
4040,29,P2,Quality,Sound A,Sound C,4,4,
4041,29,P2,Quality,Sound B,Sound F,3,4,
4042,29,P2,Quality,Sound C,Sound B,1,4,
4043,29,P2,Quality,Sound D,Sound A,1,4,
4044,29,P8,Harmony,Sound A,Sound B,3,2,
4045,29,P8,Harmony,Sound B,Sound A,2,2,
4046,29,P8,Harmony,Sound C,Sound F,3,2,
4047,29,P8,Harmony,Sound D,Sound C,5,2,
4048,29,P8,Dynamism,Sound A,Sound B,2,2,
4049,29,P8,Dynamism,Sound B,Sound A,1,2,
4050,29,P8,Dynamism,Sound C,Sound F,3,2,
4051,29,P8,Dynamism,Sound D,Sound C,5,2,
4052,29,P8,Quality,Sound A,Sound B,2,2,
4053,29,P8,Quality,Sound B,Sound A,2,2,
4054,29,P8,Quality,Sound C,Sound F,3,2,
4055,29,P8,Quality,Sound D,Sound C,5,2,
4056,29,P4,Harmony,Sound A,Sound C,4,5,
4057,29,P4,Harmony,Sound B,Sound B,2,5,
4058,29,P4,Harmony,Sound C,Sound A,3,5,
4059,29,P4,Harmony,Sound D,Sound F,3,5,
4060,29,P4,Dynamism,Sound A,Sound C,3,5,
4061,29,P4,Dynamism,Sound B,Sound B,1,5,
4062,29,P4,Dynamism,Sound C,Sound A,1,5,
4063,29,P4,Dynamism,Sound D,Sound F,3,5,
4064,29,P4,Quality,Sound A,Sound C,5,5,
4065,29,P4,Quality,Sound B,Sound B,1,5,
4066,29,P4,Quality,Sound C,Sound A,1,5,
4067,29,P4,Quality,Sound D,Sound F,3,5,
4068,29,P10,Harmony,Sound A,Sound B,4,3,
4069,29,P10,Harmony,Sound B,Sound C,5,3,
4070,29,P10,Harmony,Sound C,Sound A,1,3,
4071,29,P10,Harmony,Sound D,Sound F,3,3,
4072,29,P10,Dynamism,Sound A,Sound B,5,3,
4073,29,P10,Dynamism,Sound B,Sound C,5,3,
4074,29,P10,Dynamism,Sound C,Sound A,1,3,
4075,29,P10,Dynamism,Sound D,Sound F,3,3,
4076,29,P10,Quality,Sound A,Sound B,1,3,
4077,29,P10,Quality,Sound B,Sound C,5,3,
4078,29,P10,Quality,Sound C,Sound A,1,3,
4079,29,P10,Quality,Sound D,Sound F,3,3,
4080,29,P5,Harmony,Sound A,Sound B,2,5,
4081,29,P5,Harmony,Sound B,Sound C,4,5,
4082,29,P5,Harmony,Sound C,Sound F,3,5,
4083,29,P5,Harmony,Sound D,Sound A,2,5,
4084,29,P5,Dynamism,Sound A,Sound B,2,5,
4085,29,P5,Dynamism,Sound B,Sound C,5,5,
4086,29,P5,Dynamism,Sound C,Sound F,3,5,
4087,29,P5,Dynamism,Sound D,Sound A,1,5,
4088,29,P5,Quality,Sound A,Sound B,2,5,
4089,29,P5,Quality,Sound B,Sound C,4,5,
4090,29,P5,Quality,Sound C,Sound F,3,5,
4091,29,P5,Quality,Sound D,Sound A,1,5,
4092,29,P6,Harmony,Sound A,Sound B,2,4,
4093,29,P6,Harmony,Sound B,Sound F,3,4,
4094,29,P6,Harmony,Sound C,Sound C,5,4,
4095,29,P6,Harmony,Sound D,Sound A,1,4,
4096,29,P6,Dynamism,Sound A,Sound B,1,4,
4097,29,P6,Dynamism,Sound B,Sound F,3,4,
4098,29,P6,Dynamism,Sound C,Sound C,5,4,
4099,29,P6,Dynamism,Sound D,Sound A,2,4,
4100,29,P6,Quality,Sound A,Sound B,2,4,
4101,29,P6,Quality,Sound B,Sound F,3,4,
4102,29,P6,Quality,Sound C,Sound C,5,4,
4103,29,P6,Quality,Sound D,Sound A,1,4,
4104,29,P11,Harmony,Sound A,Sound B,5,2,
4105,29,P11,Harmony,Sound B,Sound F,3,2,
4106,29,P11,Harmony,Sound C,Sound C,4,2,
4107,29,P11,Harmony,Sound D,Sound A,1,2,
4108,29,P11,Dynamism,Sound A,Sound B,4,2,
4109,29,P11,Dynamism,Sound B,Sound F,3,2,
4110,29,P11,Dynamism,Sound C,Sound C,5,2,
4111,29,P11,Dynamism,Sound D,Sound A,2,2,
4112,29,P11,Quality,Sound A,Sound B,2,2,
4113,29,P11,Quality,Sound B,Sound F,3,2,
4114,29,P11,Quality,Sound C,Sound C,5,2,
4115,29,P11,Quality,Sound D,Sound A,2,2,
4116,29,P3,Harmony,Sound A,Sound A,2,5,
4117,29,P3,Harmony,Sound B,Sound C,5,5,
4118,29,P3,Harmony,Sound C,Sound F,3,5,
4119,29,P3,Harmony,Sound D,Sound B,2,5,
4120,29,P3,Dynamism,Sound A,Sound A,1,5,
4121,29,P3,Dynamism,Sound B,Sound C,5,5,
4122,29,P3,Dynamism,Sound C,Sound F,3,5,
4123,29,P3,Dynamism,Sound D,Sound B,2,5,
4124,29,P3,Quality,Sound A,Sound A,2,5,
4125,29,P3,Quality,Sound B,Sound C,5,5,
4126,29,P3,Quality,Sound C,Sound F,3,5,
4127,29,P3,Quality,Sound D,Sound B,1,5,
4128,29,P1,Harmony,Sound A,Sound C,4,4,
4129,29,P1,Harmony,Sound B,Sound B,3,4,
4130,29,P1,Harmony,Sound C,Sound F,3,4,
4131,29,P1,Harmony,Sound D,Sound A,1,4,
4132,29,P1,Dynamism,Sound A,Sound C,5,4,
4133,29,P1,Dynamism,Sound B,Sound B,2,4,
4134,29,P1,Dynamism,Sound C,Sound F,3,4,
4135,29,P1,Dynamism,Sound D,Sound A,1,4,
4136,29,P1,Quality,Sound A,Sound C,5,4,
4137,29,P1,Quality,Sound B,Sound B,1,4,
4138,29,P1,Quality,Sound C,Sound F,3,4,
4139,29,P1,Quality,Sound D,Sound A,1,4,
4140,29,P12,Harmony,Sound A,Sound B,2,1,
4141,29,P12,Harmony,Sound B,Sound A,2,1,
4142,29,P12,Harmony,Sound C,Sound C,5,1,
4143,29,P12,Harmony,Sound D,Sound F,3,1,
4144,29,P12,Dynamism,Sound A,Sound B,3,1,
4145,29,P12,Dynamism,Sound B,Sound A,1,1,
4146,29,P12,Dynamism,Sound C,Sound C,5,1,
4147,29,P12,Dynamism,Sound D,Sound F,3,1,
4148,29,P12,Quality,Sound A,Sound B,1,1,
4149,29,P12,Quality,Sound B,Sound A,1,1,
4150,29,P12,Quality,Sound C,Sound C,5,1,
4151,29,P12,Quality,Sound D,Sound F,3,1,
4152,29,P7,Harmony,Sound A,Sound C,4,2,
4153,29,P7,Harmony,Sound B,Sound B,3,2,
4154,29,P7,Harmony,Sound C,Sound A,1,2,
4155,29,P7,Harmony,Sound D,Sound F,3,2,
4156,29,P7,Dynamism,Sound A,Sound C,4,2,
4157,29,P7,Dynamism,Sound B,Sound B,3,2,
4158,29,P7,Dynamism,Sound C,Sound A,1,2,
4159,29,P7,Dynamism,Sound D,Sound F,3,2,
4160,29,P7,Quality,Sound A,Sound C,5,2,
4161,29,P7,Quality,Sound B,Sound B,1,2,
4162,29,P7,Quality,Sound C,Sound A,1,2,
4163,29,P7,Quality,Sound D,Sound F,3,2,
4164,29,P9,Harmony,Sound A,Sound B,2,1,
4165,29,P9,Harmony,Sound B,Sound F,3,1,
4166,29,P9,Harmony,Sound C,Sound C,5,1,
4167,29,P9,Harmony,Sound D,Sound A,1,1,
4168,29,P9,Dynamism,Sound A,Sound B,2,1,
4169,29,P9,Dynamism,Sound B,Sound F,3,1,
4170,29,P9,Dynamism,Sound C,Sound C,5,1,
4171,29,P9,Dynamism,Sound D,Sound A,2,1,
4172,29,P9,Quality,Sound A,Sound B,1,1,
4173,29,P9,Quality,Sound B,Sound F,3,1,
4174,29,P9,Quality,Sound C,Sound C,5,1,
4175,29,P9,Quality,Sound D,Sound A,1,1,
4176,30,P2,Harmony,Sound A,Sound C,5,3,Song A made me imagine the dancers moving and engaged with picture more than the other sounds
4177,30,P2,Harmony,Sound B,Sound F,3,3,Song A made me imagine the dancers moving and engaged with picture more than the other sounds
4178,30,P2,Harmony,Sound C,Sound B,3,3,Song A made me imagine the dancers moving and engaged with picture more than the other sounds
4179,30,P2,Harmony,Sound D,Sound A,2,3,Song A made me imagine the dancers moving and engaged with picture more than the other sounds
4180,30,P2,Dynamism,Sound A,Sound C,5,3,
4181,30,P2,Dynamism,Sound B,Sound F,3,3,
4182,30,P2,Dynamism,Sound C,Sound B,4,3,
4183,30,P2,Dynamism,Sound D,Sound A,1,3,
4184,30,P2,Quality,Sound A,Sound C,5,3,Song D felt awkward and didn't flow very well
4185,30,P2,Quality,Sound B,Sound F,3,3,Song D felt awkward and didn't flow very well
4186,30,P2,Quality,Sound C,Sound B,2,3,Song D felt awkward and didn't flow very well
4187,30,P2,Quality,Sound D,Sound A,2,3,Song D felt awkward and didn't flow very well
4188,30,P8,Harmony,Sound A,Sound B,1,2,None of them felt connected to the image and all felt disjointed
4189,30,P8,Harmony,Sound B,Sound A,1,2,None of them felt connected to the image and all felt disjointed
4190,30,P8,Harmony,Sound C,Sound F,3,2,None of them felt connected to the image and all felt disjointed
4191,30,P8,Harmony,Sound D,Sound C,1,2,None of them felt connected to the image and all felt disjointed
4192,30,P8,Dynamism,Sound A,Sound B,2,2,The image itself doesn't feel very dynamic to me and the songs don't improve it
4193,30,P8,Dynamism,Sound B,Sound A,1,2,The image itself doesn't feel very dynamic to me and the songs don't improve it
4194,30,P8,Dynamism,Sound C,Sound F,3,2,The image itself doesn't feel very dynamic to me and the songs don't improve it
4195,30,P8,Dynamism,Sound D,Sound C,4,2,The image itself doesn't feel very dynamic to me and the songs don't improve it
4196,30,P8,Quality,Sound A,Sound B,1,2,"All the sounds made me feel uncomfortable due to the stopping and starting, they didn't flow and weren't enjoyable to listen to"
4197,30,P8,Quality,Sound B,Sound A,1,2,"All the sounds made me feel uncomfortable due to the stopping and starting, they didn't flow and weren't enjoyable to listen to"
4198,30,P8,Quality,Sound C,Sound F,3,2,"All the sounds made me feel uncomfortable due to the stopping and starting, they didn't flow and weren't enjoyable to listen to"
4199,30,P8,Quality,Sound D,Sound C,4,2,"All the sounds made me feel uncomfortable due to the stopping and starting, they didn't flow and weren't enjoyable to listen to"
4200,30,P4,Harmony,Sound A,Sound C,4,4,Maybe its because it's the first one i listen to but Sound A sounded most connected and I could almost imagine the dancers moving but not quite
4201,30,P4,Harmony,Sound B,Sound B,2,4,Maybe its because it's the first one i listen to but Sound A sounded most connected and I could almost imagine the dancers moving but not quite
4202,30,P4,Harmony,Sound C,Sound A,2,4,Maybe its because it's the first one i listen to but Sound A sounded most connected and I could almost imagine the dancers moving but not quite
4203,30,P4,Harmony,Sound D,Sound F,3,4,Maybe its because it's the first one i listen to but Sound A sounded most connected and I could almost imagine the dancers moving but not quite
4204,30,P4,Dynamism,Sound A,Sound C,4,4,i think the image could be made much dynamic with a more fitting sound attached
4205,30,P4,Dynamism,Sound B,Sound B,2,4,i think the image could be made much dynamic with a more fitting sound attached
4206,30,P4,Dynamism,Sound C,Sound A,1,4,i think the image could be made much dynamic with a more fitting sound attached
4207,30,P4,Dynamism,Sound D,Sound F,2,4,i think the image could be made much dynamic with a more fitting sound attached
4208,30,P4,Quality,Sound A,Sound C,4,4,
4209,30,P4,Quality,Sound B,Sound B,1,4,
4210,30,P4,Quality,Sound C,Sound A,2,4,
4211,30,P4,Quality,Sound D,Sound F,3,4,
4212,30,P10,Harmony,Sound A,Sound B,2,2,Sound B felt best with the picture and I could kind of imagine how a movie would show these characters moving to the picture but it didn't make it 'come alive' to me
4213,30,P10,Harmony,Sound B,Sound C,4,2,Sound B felt best with the picture and I could kind of imagine how a movie would show these characters moving to the picture but it didn't make it 'come alive' to me
4214,30,P10,Harmony,Sound C,Sound A,2,2,Sound B felt best with the picture and I could kind of imagine how a movie would show these characters moving to the picture but it didn't make it 'come alive' to me
4215,30,P10,Harmony,Sound D,Sound F,3,2,Sound B felt best with the picture and I could kind of imagine how a movie would show these characters moving to the picture but it didn't make it 'come alive' to me
4216,30,P10,Dynamism,Sound A,Sound B,4,2,
4217,30,P10,Dynamism,Sound B,Sound C,4,2,
4218,30,P10,Dynamism,Sound C,Sound A,1,2,
4219,30,P10,Dynamism,Sound D,Sound F,3,2,
4220,30,P10,Quality,Sound A,Sound B,1,2,
4221,30,P10,Quality,Sound B,Sound C,5,2,
4222,30,P10,Quality,Sound C,Sound A,1,2,
4223,30,P10,Quality,Sound D,Sound F,3,2,
4224,30,P5,Harmony,Sound A,Sound B,2,4,I don't find the picture at all dynamic and so the music can't do much to help
4225,30,P5,Harmony,Sound B,Sound C,4,4,I don't find the picture at all dynamic and so the music can't do much to help
4226,30,P5,Harmony,Sound C,Sound F,3,4,I don't find the picture at all dynamic and so the music can't do much to help
4227,30,P5,Harmony,Sound D,Sound A,1,4,I don't find the picture at all dynamic and so the music can't do much to help
4228,30,P5,Dynamism,Sound A,Sound B,1,4,
4229,30,P5,Dynamism,Sound B,Sound C,5,4,
4230,30,P5,Dynamism,Sound C,Sound F,3,4,
4231,30,P5,Dynamism,Sound D,Sound A,2,4,
4232,30,P5,Quality,Sound A,Sound B,2,4,"I thought A and B were really lovely to listen to, despite not connecting them to the image"
4233,30,P5,Quality,Sound B,Sound C,5,4,"I thought A and B were really lovely to listen to, despite not connecting them to the image"
4234,30,P5,Quality,Sound C,Sound F,3,4,"I thought A and B were really lovely to listen to, despite not connecting them to the image"
4235,30,P5,Quality,Sound D,Sound A,1,4,"I thought A and B were really lovely to listen to, despite not connecting them to the image"
4236,30,P6,Harmony,Sound A,Sound B,1,4,The music doesn't fit the style of dance so feels completely disconnected
4237,30,P6,Harmony,Sound B,Sound F,3,4,The music doesn't fit the style of dance so feels completely disconnected
4238,30,P6,Harmony,Sound C,Sound C,4,4,The music doesn't fit the style of dance so feels completely disconnected
4239,30,P6,Harmony,Sound D,Sound A,1,4,The music doesn't fit the style of dance so feels completely disconnected
4240,30,P6,Dynamism,Sound A,Sound B,1,4,I think this image has so much potential to come alive to music and none of the sounds reflect that
4241,30,P6,Dynamism,Sound B,Sound F,3,4,I think this image has so much potential to come alive to music and none of the sounds reflect that
4242,30,P6,Dynamism,Sound C,Sound C,5,4,I think this image has so much potential to come alive to music and none of the sounds reflect that
4243,30,P6,Dynamism,Sound D,Sound A,1,4,I think this image has so much potential to come alive to music and none of the sounds reflect that
4244,30,P6,Quality,Sound A,Sound B,1,4,
4245,30,P6,Quality,Sound B,Sound F,3,4,
4246,30,P6,Quality,Sound C,Sound C,5,4,
4247,30,P6,Quality,Sound D,Sound A,2,4,
4248,30,P11,Harmony,Sound A,Sound B,3,1,Sound D captured the moodiness i get from the image best
4249,30,P11,Harmony,Sound B,Sound F,3,1,Sound D captured the moodiness i get from the image best
4250,30,P11,Harmony,Sound C,Sound C,4,1,Sound D captured the moodiness i get from the image best
4251,30,P11,Harmony,Sound D,Sound A,1,1,Sound D captured the moodiness i get from the image best
4252,30,P11,Dynamism,Sound A,Sound B,2,1,
4253,30,P11,Dynamism,Sound B,Sound F,3,1,
4254,30,P11,Dynamism,Sound C,Sound C,5,1,
4255,30,P11,Dynamism,Sound D,Sound A,1,1,
4256,30,P11,Quality,Sound A,Sound B,2,1,
4257,30,P11,Quality,Sound B,Sound F,3,1,
4258,30,P11,Quality,Sound C,Sound C,5,1,
4259,30,P11,Quality,Sound D,Sound A,1,1,
4260,30,P3,Harmony,Sound A,Sound A,1,4,B worked quite well and i could imagine the dancers moving to the music
4261,30,P3,Harmony,Sound B,Sound C,4,4,B worked quite well and i could imagine the dancers moving to the music
4262,30,P3,Harmony,Sound C,Sound F,3,4,B worked quite well and i could imagine the dancers moving to the music
4263,30,P3,Harmony,Sound D,Sound B,1,4,B worked quite well and i could imagine the dancers moving to the music
4264,30,P3,Dynamism,Sound A,Sound A,1,4,
